เขา,third,singular,nominative,human
มัน,third,singular,nominative,nonhuman
พวกเขา,third,plural,nominative,human
พวกมัน,third,plural,nominative,nonhuman
คุณ,second,singular,nominative
พวกคุณ,second,plural,nominative
ฉัน,first,singular,nominative
พวกเรา,first,plural,nominative
ของเขา,third,singular,genitive,human
ของมัน,third,singular,genitive,nonhuman
ของพวกเขา,third,plural,genitive,human
ของพวกมัน,third,plural,genitive,nonhuman
ของคุณ,second,singular,genitive
ของพวกคุณ,second,plural,genitive
ของฉัน,first,singular,genitive
ของพวกเรา,first,plural,genitive
เขาเอง,third,singular,reflexive,human
มันเอง,third,singular,reflexive,nonhuman
พวกเขาเอง,third,plural,reflexive,human
พวกมันเอง,third,plural,reflexive,nonhuman
คุณเอง,second,singular,reflexive
พวกคุณเอง,second,plural,reflexive
ฉัน,first,singular,reflexive
พวกเราเอง,first,plural,reflexive